"","name","date","region","admissions","deaths"
"6346","Dose 1","2021-10-01","north_west",9,0
"6347","Dose 2","2021-10-01","north_west",52,11
"6348","Unvaccinated","2021-10-01","north_west",28,4
"6349","Dose 1","2021-10-01","south_east",7,0
"6350","Dose 2","2021-10-01","south_east",34,4
"6351","Unvaccinated","2021-10-01","south_east",19,0
"6352","Dose 1","2021-10-01","south_west",1,0
"6353","Dose 2","2021-10-01","south_west",24,7
"6354","Unvaccinated","2021-10-01","south_west",22,2
"6355","Dose 1","2021-10-02","east_of_england",4,0
"6356","Dose 2","2021-10-02","east_of_england",28,1
"6357","Unvaccinated","2021-10-02","east_of_england",10,0
"6358","Dose 1","2021-10-02","england",24,2
"6359","Dose 2","2021-10-02","england",279,53
"6360","Unvaccinated","2021-10-02","england",156,16
"6361","Dose 1","2021-10-02","london",5,0
"6362","Dose 2","2021-10-02","london",30,8
"6363","Unvaccinated","2021-10-02","london",23,3
"6364","Dose 1","2021-10-02","midlands",1,0
"6365","Dose 2","2021-10-02","midlands",57,12
"6366","Unvaccinated","2021-10-02","midlands",37,3
"6367","Dose 1","2021-10-02","north_east_and_yorkshire",5,1
"6368","Dose 2","2021-10-02","north_east_and_yorkshire",77,10
"6369","Unvaccinated","2021-10-02","north_east_and_yorkshire",34,3
"6370","Dose 1","2021-10-02","north_west",2,0
"6371","Dose 2","2021-10-02","north_west",48,10
"6372","Unvaccinated","2021-10-02","north_west",22,0
"6373","Dose 1","2021-10-02","south_east",3,0
"6374","Dose 2","2021-10-02","south_east",19,5
"6375","Unvaccinated","2021-10-02","south_east",17,0
"6376","Dose 1","2021-10-02","south_west",4,0
"6377","Dose 2","2021-10-02","south_west",20,7
"6378","Unvaccinated","2021-10-02","south_west",13,1
"6379","Dose 1","2021-10-03","east_of_england",1,0
"6380","Dose 2","2021-10-03","east_of_england",20,6
"6381","Unvaccinated","2021-10-03","east_of_england",4,1
"6382","Booster","2021-10-03","england",3,0
"6383","Dose 1","2021-10-03","england",15,4
"6384","Dose 2","2021-10-03","england",257,50
"6385","Unvaccinated","2021-10-03","england",158,14
"6386","Dose 1","2021-10-03","london",1,0
"6387","Dose 2","2021-10-03","london",27,3
"6388","Unvaccinated","2021-10-03","london",28,2
"6389","Booster","2021-10-03","midlands",2,0
"6390","Dose 1","2021-10-03","midlands",4,0
"6391","Dose 2","2021-10-03","midlands",54,6
"6392","Unvaccinated","2021-10-03","midlands",38,2
"6393","Booster","2021-10-03","north_east_and_yorkshire",1,0
"6394","Dose 1","2021-10-03","north_east_and_yorkshire",3,0
"6395","Dose 2","2021-10-03","north_east_and_yorkshire",61,14
"6396","Unvaccinated","2021-10-03","north_east_and_yorkshire",26,1
"6397","Dose 1","2021-10-03","north_west",1,0
"6398","Dose 2","2021-10-03","north_west",42,14
"6399","Unvaccinated","2021-10-03","north_west",35,2
"6400","Dose 1","2021-10-03","south_east",2,0
"6401","Dose 2","2021-10-03","south_east",27,4
"6402","Unvaccinated","2021-10-03","south_east",12,0
"6403","Dose 1","2021-10-03","south_west",3,0
"6404","Dose 2","2021-10-03","south_west",26,3
"6405","Unvaccinated","2021-10-03","south_west",15,1
"6406","Dose 1","2021-10-04","east_of_england",2,0
"6407","Dose 2","2021-10-04","east_of_england",25,3
"6408","Unvaccinated","2021-10-04","east_of_england",19,1
"6409","Booster","2021-10-04","england",5,1
"6410","Dose 1","2021-10-04","england",28,2
"6411","Dose 2","2021-10-04","england",341,55
"6412","Unvaccinated","2021-10-04","england",186,20
"6413","Booster","2021-10-04","london",1,0
"6414","Dose 1","2021-10-04","london",2,0
"6415","Dose 2","2021-10-04","london",21,5
"6416","Unvaccinated","2021-10-04","london",38,5
"6417","Dose 1","2021-10-04","midlands",6,1
"6418","Dose 2","2021-10-04","midlands",94,10
"6419","Unvaccinated","2021-10-04","midlands",40,4
"6420","Booster","2021-10-04","north_east_and_yorkshire",1,0
"6421","Dose 1","2021-10-04","north_east_and_yorkshire",4,0
"6422","Dose 2","2021-10-04","north_east_and_yorkshire",75,11
"6423","Unvaccinated","2021-10-04","north_east_and_yorkshire",28,1
"6424","Booster","2021-10-04","north_west",1,1
"6425","Dose 1","2021-10-04","north_west",11,0
"6426","Dose 2","2021-10-04","north_west",52,10
"6427","Unvaccinated","2021-10-04","north_west",25,2
"6428","Booster","2021-10-04","south_east",1,0
"6429","Dose 2","2021-10-04","south_east",37,7
"6430","Unvaccinated","2021-10-04","south_east",16,0
"6431","Booster","2021-10-04","south_west",1,0
"6432","Dose 1","2021-10-04","south_west",3,0
"6433","Dose 2","2021-10-04","south_west",37,8
"6434","Unvaccinated","2021-10-04","south_west",20,1
"6435","Booster","2021-10-05","east_of_england",5,0
"6436","Dose 1","2021-10-05","east_of_england",6,0
"6437","Dose 2","2021-10-05","east_of_england",17,7
"6438","Unvaccinated","2021-10-05","east_of_england",18,0
"6439","Booster","2021-10-05","england",11,0
"6440","Dose 1","2021-10-05","england",28,1
"6441","Dose 2","2021-10-05","england",355,67
"6442","Unvaccinated","2021-10-05","england",185,11
"6443","Dose 1","2021-10-05","london",4,0
"6444","Dose 2","2021-10-05","london",34,11
"6445","Unvaccinated","2021-10-05","london",29,0
"6446","Booster","2021-10-05","midlands",1,0
"6447","Dose 1","2021-10-05","midlands",6,1
"6448","Dose 2","2021-10-05","midlands",67,15
"6449","Unvaccinated","2021-10-05","midlands",45,3
"6450","Booster","2021-10-05","north_east_and_yorkshire",3,0
"6451","Dose 1","2021-10-05","north_east_and_yorkshire",5,0
"6452","Dose 2","2021-10-05","north_east_and_yorkshire",96,12
"6453","Unvaccinated","2021-10-05","north_east_and_yorkshire",27,1
"6454","Booster","2021-10-05","north_west",1,0
"6455","Dose 1","2021-10-05","north_west",3,0
"6456","Dose 2","2021-10-05","north_west",56,11
"6457","Unvaccinated","2021-10-05","north_west",26,2
"6458","Booster","2021-10-05","south_east",1,0
"6459","Dose 1","2021-10-05","south_east",2,0
"6460","Dose 2","2021-10-05","south_east",34,5
"6461","Unvaccinated","2021-10-05","south_east",24,1
"6462","Dose 1","2021-10-05","south_west",2,0
"6463","Dose 2","2021-10-05","south_west",51,6
"6464","Unvaccinated","2021-10-05","south_west",16,0
"6465","Booster","2021-10-06","east_of_england",2,0
"6466","Dose 1","2021-10-06","east_of_england",2,0
"6467","Dose 2","2021-10-06","east_of_england",27,8
"6468","Unvaccinated","2021-10-06","east_of_england",18,1
"6469","Booster","2021-10-06","england",9,1
"6470","Dose 1","2021-10-06","england",23,1
"6471","Dose 2","2021-10-06","england",336,58
"6472","Unvaccinated","2021-10-06","england",166,13
"6473","Dose 1","2021-10-06","london",6,0
"6474","Dose 2","2021-10-06","london",23,6
"6475","Unvaccinated","2021-10-06","london",33,1
"6476","Booster","2021-10-06","midlands",2,0
"6477","Dose 1","2021-10-06","midlands",5,0
"6478","Dose 2","2021-10-06","midlands",80,12
"6479","Unvaccinated","2021-10-06","midlands",27,2
"6480","Booster","2021-10-06","north_east_and_yorkshire",4,0
"6481","Dose 1","2021-10-06","north_east_and_yorkshire",2,0
"6482","Dose 2","2021-10-06","north_east_and_yorkshire",88,7
"6483","Unvaccinated","2021-10-06","north_east_and_yorkshire",30,2
"6484","Booster","2021-10-06","north_west",1,1
"6485","Dose 1","2021-10-06","north_west",1,0
"6486","Dose 2","2021-10-06","north_west",55,11
"6487","Unvaccinated","2021-10-06","north_west",25,1
"6488","Dose 1","2021-10-06","south_east",3,0
"6489","Dose 2","2021-10-06","south_east",28,8
"6490","Unvaccinated","2021-10-06","south_east",14,0
"6491","Dose 1","2021-10-06","south_west",4,0
"6492","Dose 2","2021-10-06","south_west",35,6
"6493","Unvaccinated","2021-10-06","south_west",19,0
"6494","Dose 1","2021-10-07","east_of_england",1,0
"6495","Dose 2","2021-10-07","east_of_england",23,5
"6496","Unvaccinated","2021-10-07","east_of_england",28,1
"6497","Booster","2021-10-07","england",4,0
"6498","Dose 1","2021-10-07","england",23,2
"6499","Dose 2","2021-10-07","england",337,68
"6500","Unvaccinated","2021-10-07","england",191,14
"6501","Dose 1","2021-10-07","london",5,0
"6502","Dose 2","2021-10-07","london",34,5
"6503","Unvaccinated","2021-10-07","london",35,1
"6504","Booster","2021-10-07","midlands",1,0
"6505","Dose 1","2021-10-07","midlands",5,0
"6506","Dose 2","2021-10-07","midlands",68,12
"6507","Unvaccinated","2021-10-07","midlands",40,4
"6508","Booster","2021-10-07","north_east_and_yorkshire",1,0
"6509","Dose 1","2021-10-07","north_east_and_yorkshire",4,0
"6510","Dose 2","2021-10-07","north_east_and_yorkshire",87,14
"6511","Unvaccinated","2021-10-07","north_east_and_yorkshire",25,6
"6512","Dose 1","2021-10-07","north_west",4,1
"6513","Dose 2","2021-10-07","north_west",64,15
"6514","Unvaccinated","2021-10-07","north_west",24,1
"6515","Booster","2021-10-07","south_east",1,0
"6516","Dose 1","2021-10-07","south_east",1,0
"6517","Dose 2","2021-10-07","south_east",30,9
"6518","Unvaccinated","2021-10-07","south_east",18,1
"6519","Booster","2021-10-07","south_west",1,0
"6520","Dose 1","2021-10-07","south_west",3,0
"6521","Dose 2","2021-10-07","south_west",31,8
"6522","Unvaccinated","2021-10-07","south_west",21,0
"6523","Booster","2021-10-08","east_of_england",1,0
"6524","Dose 1","2021-10-08","east_of_england",3,0
"6525","Dose 2","2021-10-08","east_of_england",27,7
"6526","Unvaccinated","2021-10-08","east_of_england",17,1
"6527","Booster","2021-10-08","england",13,1
"6528","Dose 1","2021-10-08","england",21,1
"6529","Dose 2","2021-10-08","england",379,67
"6530","Unvaccinated","2021-10-08","england",189,19
"6531","Dose 1","2021-10-08","london",5,0
"6532","Dose 2","2021-10-08","london",26,7
"6533","Unvaccinated","2021-10-08","london",35,1
"6534","Booster","2021-10-08","midlands",2,1
"6535","Dose 1","2021-10-08","midlands",3,0
"6536","Dose 2","2021-10-08","midlands",83,16
"6537","Unvaccinated","2021-10-08","midlands",33,5
"6538","Booster","2021-10-08","north_east_and_yorkshire",4,0
"6539","Dose 1","2021-10-08","north_east_and_yorkshire",6,1
"6540","Dose 2","2021-10-08","north_east_and_yorkshire",99,21
"6541","Unvaccinated","2021-10-08","north_east_and_yorkshire",35,1
"6542","Booster","2021-10-08","north_west",4,0
"6543","Dose 1","2021-10-08","north_west",1,0
"6544","Dose 2","2021-10-08","north_west",53,8
"6545","Unvaccinated","2021-10-08","north_west",26,1
"6546","Booster","2021-10-08","south_east",1,0
"6547","Dose 1","2021-10-08","south_east",1,0
"6548","Dose 2","2021-10-08","south_east",42,3
"6549","Unvaccinated","2021-10-08","south_east",22,1
"6550","Booster","2021-10-08","south_west",1,0
"6551","Dose 1","2021-10-08","south_west",2,0
"6552","Dose 2","2021-10-08","south_west",49,5
"6553","Unvaccinated","2021-10-08","south_west",21,0
"6554","Booster","2021-10-09","east_of_england",1,0
"6555","Dose 1","2021-10-09","east_of_england",1,0
"6556","Dose 2","2021-10-09","east_of_england",42,3
"6557","Unvaccinated","2021-10-09","east_of_england",17,2
"6558","Booster","2021-10-09","england",6,1
"6559","Dose 1","2021-10-09","england",28,6
"6560","Dose 2","2021-10-09","england",320,71
"6561","Unvaccinated","2021-10-09","england",165,11
"6562","Dose 1","2021-10-09","london",8,1
"6563","Dose 2","2021-10-09","london",35,10
"6564","Unvaccinated","2021-10-09","london",28,2
"6565","Booster","2021-10-09","midlands",2,1
"6566","Dose 1","2021-10-09","midlands",8,1
"6567","Dose 2","2021-10-09","midlands",72,11
"6568","Unvaccinated","2021-10-09","midlands",39,1
"6569","Booster","2021-10-09","north_east_and_yorkshire",1,0
"6570","Dose 1","2021-10-09","north_east_and_yorkshire",7,0
"6571","Dose 2","2021-10-09","north_east_and_yorkshire",64,22
"6572","Unvaccinated","2021-10-09","north_east_and_yorkshire",32,2
"6573","Dose 1","2021-10-09","north_west",3,1
"6574","Dose 2","2021-10-09","north_west",57,12
"6575","Unvaccinated","2021-10-09","north_west",17,4
"6576","Booster","2021-10-09","south_east",2,0
"6577","Dose 1","2021-10-09","south_east",1,0
"6578","Dose 2","2021-10-09","south_east",29,4
"6579","Unvaccinated","2021-10-09","south_east",14,0
"6580","Dose 2","2021-10-09","south_west",21,7
"6581","Unvaccinated","2021-10-09","south_west",18,0
"6582","Dose 1","2021-10-10","east_of_england",2,0
"6583","Dose 2","2021-10-10","east_of_england",23,4
"6584","Unvaccinated","2021-10-10","east_of_england",23,0
"6585","Booster","2021-10-10","england",5,1
"6586","Dose 1","2021-10-10","england",18,0
"6587","Dose 2","2021-10-10","england",341,53
"6588","Unvaccinated","2021-10-10","england",159,11
"6589","Dose 1","2021-10-10","london",5,0
"6590","Dose 2","2021-10-10","london",25,4
"6591","Unvaccinated","2021-10-10","london",22,4
"6592","Booster","2021-10-10","midlands",1,0
"6593","Dose 1","2021-10-10","midlands",4,0
"6594","Dose 2","2021-10-10","midlands",70,10
"6595","Unvaccinated","2021-10-10","midlands",32,3
"6596","Dose 1","2021-10-10","north_east_and_yorkshire",3,0
"6597","Dose 2","2021-10-10","north_east_and_yorkshire",92,18
"6598","Unvaccinated","2021-10-10","north_east_and_yorkshire",27,1
"6599","Booster","2021-10-10","north_west",2,0
"6600","Dose 1","2021-10-10","north_west",2,0
"6601","Dose 2","2021-10-10","north_west",62,7
"6602","Unvaccinated","2021-10-10","north_west",26,0
"6603","Dose 1","2021-10-10","south_east",1,0
"6604","Dose 2","2021-10-10","south_east",30,5
"6605","Unvaccinated","2021-10-10","south_east",18,1
"6606","Booster","2021-10-10","south_west",2,0
"6607","Dose 1","2021-10-10","south_west",1,0
"6608","Dose 2","2021-10-10","south_west",39,5
"6609","Unvaccinated","2021-10-10","south_west",11,0
"6610","Booster","2021-10-11","east_of_england",1,0
"6611","Dose 2","2021-10-11","east_of_england",34,6
"6612","Unvaccinated","2021-10-11","east_of_england",28,0
"6613","Booster","2021-10-11","england",16,3
"6614","Dose 1","2021-10-11","england",27,1
"6615","Dose 2","2021-10-11","england",372,73
"6616","Unvaccinated","2021-10-11","england",189,9
"6617","Booster","2021-10-11","london",2,0
"6618","Dose 1","2021-10-11","london",2,0
"6619","Dose 2","2021-10-11","london",36,4
"6620","Unvaccinated","2021-10-11","london",34,2
"6621","Booster","2021-10-11","midlands",2,0
"6622","Dose 1","2021-10-11","midlands",5,0
"6623","Dose 2","2021-10-11","midlands",92,17
"6624","Unvaccinated","2021-10-11","midlands",48,2
"6625","Booster","2021-10-11","north_east_and_yorkshire",6,1
"6626","Dose 1","2021-10-11","north_east_and_yorkshire",8,0
"6627","Dose 2","2021-10-11","north_east_and_yorkshire",86,18
"6628","Unvaccinated","2021-10-11","north_east_and_yorkshire",22,1
"6629","Booster","2021-10-11","north_west",1,0
"6630","Dose 1","2021-10-11","north_west",6,0
"6631","Dose 2","2021-10-11","north_west",57,12
"6632","Unvaccinated","2021-10-11","north_west",22,1
"6633","Booster","2021-10-11","south_east",1,0
"6634","Dose 1","2021-10-11","south_east",3,0
"6635","Dose 2","2021-10-11","south_east",34,9
"6636","Unvaccinated","2021-10-11","south_east",15,0
"6637","Booster","2021-10-11","south_west",3,0
"6638","Dose 1","2021-10-11","south_west",3,0
"6639","Dose 2","2021-10-11","south_west",33,7
"6640","Unvaccinated","2021-10-11","south_west",20,1
"6641","Booster","2021-10-12","east_of_england",1,1
"6642","Dose 1","2021-10-12","east_of_england",4,0
"6643","Dose 2","2021-10-12","east_of_england",38,5
"6644","Unvaccinated","2021-10-12","east_of_england",17,0
"6645","Booster","2021-10-12","england",18,4
"6646","Dose 1","2021-10-12","england",33,2
"6647","Dose 2","2021-10-12","england",413,56
"6648","Unvaccinated","2021-10-12","england",197,11
"6649","Booster","2021-10-12","london",1,0
"6650","Dose 1","2021-10-12","london",3,0
"6651","Dose 2","2021-10-12","london",37,3
"6652","Unvaccinated","2021-10-12","london",38,2
"6653","Booster","2021-10-12","midlands",3,0
"6654","Dose 1","2021-10-12","midlands",7,0
"6655","Dose 2","2021-10-12","midlands",96,21
"6656","Unvaccinated","2021-10-12","midlands",45,2
"6657","Booster","2021-10-12","north_east_and_yorkshire",5,0
"6658","Dose 1","2021-10-12","north_east_and_yorkshire",10,1
"6659","Dose 2","2021-10-12","north_east_and_yorkshire",86,15
"6660","Unvaccinated","2021-10-12","north_east_and_yorkshire",25,1
"6661","Booster","2021-10-12","north_west",4,0
"6662","Dose 1","2021-10-12","north_west",1,0
"6663","Dose 2","2021-10-12","north_west",72,8
"6664","Unvaccinated","2021-10-12","north_west",26,1
"6665","Booster","2021-10-12","south_east",2,1
"6666","Dose 1","2021-10-12","south_east",4,0
"6667","Dose 2","2021-10-12","south_east",53,2
"6668","Unvaccinated","2021-10-12","south_east",20,0
"6669","Booster","2021-10-12","south_west",2,1
"6670","Dose 1","2021-10-12","south_west",4,0
"6671","Dose 2","2021-10-12","south_west",31,2
"6672","Unvaccinated","2021-10-12","south_west",26,2
"6673","Booster","2021-10-13","east_of_england",2,1
"6674","Dose 1","2021-10-13","east_of_england",4,0
"6675","Dose 2","2021-10-13","east_of_england",32,6
"6676","Unvaccinated","2021-10-13","east_of_england",17,0
"6677","Booster","2021-10-13","england",15,3
"6678","Dose 1","2021-10-13","england",39,1
"6679","Dose 2","2021-10-13","england",393,68
"6680","Unvaccinated","2021-10-13","england",219,12
"6681","Dose 1","2021-10-13","london",4,1
"6682","Dose 2","2021-10-13","london",40,4
"6683","Unvaccinated","2021-10-13","london",46,1
"6684","Booster","2021-10-13","midlands",4,1
"6685","Dose 1","2021-10-13","midlands",10,0
"6686","Dose 2","2021-10-13","midlands",75,15
"6687","Unvaccinated","2021-10-13","midlands",45,1
"6688","Booster","2021-10-13","north_east_and_yorkshire",2,0
"6689","Dose 1","2021-10-13","north_east_and_yorkshire",8,0
"6690","Dose 2","2021-10-13","north_east_and_yorkshire",90,21
"6691","Unvaccinated","2021-10-13","north_east_and_yorkshire",42,4
"6692","Booster","2021-10-13","north_west",5,0
"6693","Dose 1","2021-10-13","north_west",6,0
"6694","Dose 2","2021-10-13","north_west",61,11
"6695","Unvaccinated","2021-10-13","north_west",28,1
"6696","Booster","2021-10-13","south_east",1,0
"6697","Dose 1","2021-10-13","south_east",2,0
"6698","Dose 2","2021-10-13","south_east",51,3
"6699","Unvaccinated","2021-10-13","south_east",26,1
"6700","Booster","2021-10-13","south_west",1,0
"6701","Dose 1","2021-10-13","south_west",5,0
"6702","Dose 2","2021-10-13","south_west",44,7
"6703","Unvaccinated","2021-10-13","south_west",15,1
"6704","Booster","2021-10-14","east_of_england",2,0
"6705","Dose 1","2021-10-14","east_of_england",2,0
"6706","Dose 2","2021-10-14","east_of_england",41,2
"6707","Unvaccinated","2021-10-14","east_of_england",14,0
"6708","Booster","2021-10-14","england",16,2
"6709","Dose 1","2021-10-14","england",22,3
"6710","Dose 2","2021-10-14","england",421,82
"6711","Unvaccinated","2021-10-14","england",215,15
"6712","Booster","2021-10-14","london",3,0
"6713","Dose 1","2021-10-14","london",4,0
"6714","Dose 2","2021-10-14","london",43,10
"6715","Unvaccinated","2021-10-14","london",35,1
"6716","Booster","2021-10-14","midlands",6,0
"6717","Dose 1","2021-10-14","midlands",4,0
"6718","Dose 2","2021-10-14","midlands",96,20
"6719","Unvaccinated","2021-10-14","midlands",53,3
"6720","Booster","2021-10-14","north_east_and_yorkshire",3,0
"6721","Dose 1","2021-10-14","north_east_and_yorkshire",4,0
"6722","Dose 2","2021-10-14","north_east_and_yorkshire",94,18
"6723","Unvaccinated","2021-10-14","north_east_and_yorkshire",43,2
"6724","Booster","2021-10-14","north_west",1,0
"6725","Dose 1","2021-10-14","north_west",3,1
"6726","Dose 2","2021-10-14","north_west",61,12
"6727","Unvaccinated","2021-10-14","north_west",29,0
"6728","Booster","2021-10-14","south_east",1,0
"6729","Dose 1","2021-10-14","south_east",4,0
"6730","Dose 2","2021-10-14","south_east",41,9
"6731","Unvaccinated","2021-10-14","south_east",26,2
"6732","Dose 1","2021-10-14","south_west",1,0
"6733","Dose 2","2021-10-14","south_west",45,11
"6734","Unvaccinated","2021-10-14","south_west",15,0
"6735","Booster","2021-10-15","east_of_england",2,1
"6736","Dose 1","2021-10-15","east_of_england",3,0
"6737","Dose 2","2021-10-15","east_of_england",43,6
"6738","Unvaccinated","2021-10-15","east_of_england",24,0
"6739","Booster","2021-10-15","england",18,7
"6740","Dose 1","2021-10-15","england",30,3
"6741","Dose 2","2021-10-15","england",416,74
"6742","Unvaccinated","2021-10-15","england",216,13
"6743","Booster","2021-10-15","london",1,0
"6744","Dose 1","2021-10-15","london",5,0
"6745","Dose 2","2021-10-15","london",38,3
"6746","Unvaccinated","2021-10-15","london",49,3
"6747","Booster","2021-10-15","midlands",6,3
"6748","Dose 1","2021-10-15","midlands",9,0
"6749","Dose 2","2021-10-15","midlands",96,11
"6750","Unvaccinated","2021-10-15","midlands",36,2
"6751","Booster","2021-10-15","north_east_and_yorkshire",5,0
"6752","Dose 1","2021-10-15","north_east_and_yorkshire",3,0
"6753","Dose 2","2021-10-15","north_east_and_yorkshire",94,23
"6754","Unvaccinated","2021-10-15","north_east_and_yorkshire",39,0
"6755","Booster","2021-10-15","north_west",2,0
"6756","Dose 1","2021-10-15","north_west",4,0
"6757","Dose 2","2021-10-15","north_west",66,13
"6758","Unvaccinated","2021-10-15","north_west",29,2
"6759","Dose 1","2021-10-15","south_east",3,0
"6760","Dose 2","2021-10-15","south_east",35,8
"6761","Unvaccinated","2021-10-15","south_east",23,1
"6762","Booster","2021-10-15","south_west",2,1
"6763","Dose 1","2021-10-15","south_west",3,0
"6764","Dose 2","2021-10-15","south_west",44,10
"6765","Unvaccinated","2021-10-15","south_west",16,1
"6766","Booster","2021-10-16","east_of_england",2,3
"6767","Dose 2","2021-10-16","east_of_england",58,7
"6768","Unvaccinated","2021-10-16","east_of_england",25,0
"6769","Booster","2021-10-16","england",28,6
"6770","Dose 1","2021-10-16","england",26,7
"6771","Dose 2","2021-10-16","england",404,62
"6772","Unvaccinated","2021-10-16","england",177,13
"6773","Booster","2021-10-16","london",2,0
"6774","Dose 1","2021-10-16","london",7,0
"6775","Dose 2","2021-10-16","london",42,5
"6776","Unvaccinated","2021-10-16","london",30,1
"6777","Booster","2021-10-16","midlands",6,0
"6778","Dose 1","2021-10-16","midlands",6,0
"6779","Dose 2","2021-10-16","midlands",77,12
"6780","Unvaccinated","2021-10-16","midlands",31,4
"6781","Booster","2021-10-16","north_east_and_yorkshire",6,1
"6782","Dose 1","2021-10-16","north_east_and_yorkshire",1,0
"6783","Dose 2","2021-10-16","north_east_and_yorkshire",69,13
"6784","Unvaccinated","2021-10-16","north_east_and_yorkshire",23,3
"6785","Booster","2021-10-16","north_west",6,0
"6786","Dose 1","2021-10-16","north_west",3,0
"6787","Dose 2","2021-10-16","north_west",72,14
"6788","Unvaccinated","2021-10-16","north_west",27,1
"6789","Booster","2021-10-16","south_east",6,1
"6790","Dose 1","2021-10-16","south_east",6,0
"6791","Dose 2","2021-10-16","south_east",46,4
"6792","Unvaccinated","2021-10-16","south_east",31,0
"6793","Dose 1","2021-10-16","south_west",3,0
"6794","Dose 2","2021-10-16","south_west",40,7
"6795","Unvaccinated","2021-10-16","south_west",10,0
"6796","Booster","2021-10-17","east_of_england",2,1
"6797","Dose 2","2021-10-17","east_of_england",41,5
"6798","Unvaccinated","2021-10-17","east_of_england",30,1
"6799","Booster","2021-10-17","england",20,6
"6800","Dose 1","2021-10-17","england",23,3
"6801","Dose 2","2021-10-17","england",412,70
"6802","Unvaccinated","2021-10-17","england",220,19
"6803","Booster","2021-10-17","london",4,0
"6804","Dose 1","2021-10-17","london",3,0
"6805","Dose 2","2021-10-17","london",49,11
"6806","Unvaccinated","2021-10-17","london",32,4
"6807","Booster","2021-10-17","midlands",3,0
"6808","Dose 1","2021-10-17","midlands",6,1
"6809","Dose 2","2021-10-17","midlands",81,17
"6810","Unvaccinated","2021-10-17","midlands",44,3
"6811","Booster","2021-10-17","north_east_and_yorkshire",5,2
"6812","Dose 1","2021-10-17","north_east_and_yorkshire",3,0
"6813","Dose 2","2021-10-17","north_east_and_yorkshire",79,18
"6814","Unvaccinated","2021-10-17","north_east_and_yorkshire",27,2
"6815","Booster","2021-10-17","north_west",1,1
"6816","Dose 1","2021-10-17","north_west",5,0
"6817","Dose 2","2021-10-17","north_west",66,12
"6818","Unvaccinated","2021-10-17","north_west",44,3
"6819","Booster","2021-10-17","south_east",3,1
"6820","Dose 1","2021-10-17","south_east",4,0
"6821","Dose 2","2021-10-17","south_east",57,2
"6822","Unvaccinated","2021-10-17","south_east",17,3
"6823","Booster","2021-10-17","south_west",2,0
"6824","Dose 1","2021-10-17","south_west",2,0
"6825","Dose 2","2021-10-17","south_west",39,5
"6826","Unvaccinated","2021-10-17","south_west",26,0
"6827","Booster","2021-10-18","east_of_england",5,1
"6828","Dose 1","2021-10-18","east_of_england",5,0
"6829","Dose 2","2021-10-18","east_of_england",57,7
"6830","Unvaccinated","2021-10-18","east_of_england",25,0
"6831","Booster","2021-10-18","england",28,5
"6832","Dose 1","2021-10-18","england",33,1
"6833","Dose 2","2021-10-18","england",494,70
"6834","Unvaccinated","2021-10-18","england",248,13
"6835","Booster","2021-10-18","london",3,0
"6836","Dose 1","2021-10-18","london",4,0
"6837","Dose 2","2021-10-18","london",45,10
"6838","Unvaccinated","2021-10-18","london",38,3
"6839","Booster","2021-10-18","midlands",3,1
"6840","Dose 1","2021-10-18","midlands",6,0
"6841","Dose 2","2021-10-18","midlands",95,18
"6842","Unvaccinated","2021-10-18","midlands",56,1
"6843","Booster","2021-10-18","north_east_and_yorkshire",10,1
"6844","Dose 1","2021-10-18","north_east_and_yorkshire",6,0
"6845","Dose 2","2021-10-18","north_east_and_yorkshire",99,10
"6846","Unvaccinated","2021-10-18","north_east_and_yorkshire",49,3
"6847","Booster","2021-10-18","north_west",1,0
"6848","Dose 1","2021-10-18","north_west",8,0
"6849","Dose 2","2021-10-18","north_west",89,11
"6850","Unvaccinated","2021-10-18","north_west",42,2
"6851","Booster","2021-10-18","south_east",1,0
"6852","Dose 1","2021-10-18","south_east",2,0
"6853","Dose 2","2021-10-18","south_east",51,7
"6854","Unvaccinated","2021-10-18","south_east",21,0
"6855","Booster","2021-10-18","south_west",5,0
"6856","Dose 1","2021-10-18","south_west",2,0
"6857","Dose 2","2021-10-18","south_west",58,7
"6858","Unvaccinated","2021-10-18","south_west",17,1
"6859","Booster","2021-10-19","east_of_england",2,2
"6860","Dose 1","2021-10-19","east_of_england",1,0
"6861","Dose 2","2021-10-19","east_of_england",53,11
"6862","Unvaccinated","2021-10-19","east_of_england",30,1
"6863","Booster","2021-10-19","england",31,6
"6864","Dose 1","2021-10-19","england",30,3
"6865","Dose 2","2021-10-19","england",493,75
"6866","Unvaccinated","2021-10-19","england",219,14
"6867","Booster","2021-10-19","london",2,0
"6868","Dose 1","2021-10-19","london",4,0
"6869","Dose 2","2021-10-19","london",55,7
"6870","Unvaccinated","2021-10-19","london",41,2
"6871","Booster","2021-10-19","midlands",7,2
"6872","Dose 1","2021-10-19","midlands",4,0
"6873","Dose 2","2021-10-19","midlands",76,19
"6874","Unvaccinated","2021-10-19","midlands",52,4
"6875","Booster","2021-10-19","north_east_and_yorkshire",6,0
"6876","Dose 1","2021-10-19","north_east_and_yorkshire",7,1
"6877","Dose 2","2021-10-19","north_east_and_yorkshire",101,18
"6878","Unvaccinated","2021-10-19","north_east_and_yorkshire",29,2
"6879","Booster","2021-10-19","north_west",4,0
"6880","Dose 1","2021-10-19","north_west",5,0
"6881","Dose 2","2021-10-19","north_west",80,8
"6882","Unvaccinated","2021-10-19","north_west",25,2
"6883","Booster","2021-10-19","south_east",6,0
"6884","Dose 1","2021-10-19","south_east",6,0
